Database
Name,Version,Author,Description,Emphasis1,Emphasis2,Emphasis3,Emphasis4
SS221,1.5.1.0,richard,,#ffffffff ---,#ff0000ff ---,#00ff00ff ---,#0000ffff ---
Global User Script

Actors
ID,Portrait,AltPortraits,SpritePortrait,AltSpritePortraits,Name,Pictures,Description,IsPlayer,NodeColor,en
我_111_4,111,4,1,108,,,装备关系,False,Block,Normal,,,,[],,,[],,,FALSE,Relationship with equipment,,,521;120
谁人_111_5,111,5,108,1,,,"属性主要分为2层，基本属性+额外属性， 基本属性包括血量护甲以及伤害，额外属性分为增幅抗性，受到物品以及战场影响，玩家基本属性会根据2层属性而效果化，而二层属性由战场外决定，基于装备依赖性以及探索来源性,玩家对物品具有高度依赖，因为自身的受益条件通过永久性效果物品进行获益",False,Block,Normal,,,,[],,,[],,,FALSE,"Attributes are divided into two layers, basic attribute + additional properties, basic attributes include HP armor and damage, additional attributes are divided into growth resistance, affected by items and battlefield, players basic attributes will go according to the 2 layer properties and effect, and 2 attributes is determined by field outside, based on dependency and explore the source, players for items are highly dependent on because of their benefit conditions through the effect of permanent objects in benefit",,,58;273
我_111_6,111,6,1,108,,,二层属性\r\n,False,Block,Normal,,,,[],,,[],,,FALSE,Layer2 Attributes,,,55;357
谁人_111_7,111,7,108,1,,,分为火焰，寒冷，麻痹，毒液以及物理，物理作为只在战场触发的效果不作为主要2层结构，火焰效果为回合内对目标造成等量伤害，抗性对每回合总量进行递减 ，寒冷抗性对目标限制行动以及额外效果，抗性对回合数进行递减，麻痹影响目标的伤害，抗性将保护总伤害的递减，毒液为总量内回合递减伤害，而抗性对总量进行递减,False,Block,Normal,,,,[],,,[],,,FALSE,"Divided into fire, cold, paralysis, venom, and physics, physics as in battlefield to trigger the effect not only 2 layer structure as the main, flame effect for the target equivalent damage in round, resistance to decline of total amount per turn, cold resistance of target limit action and extra effect, resistance to decline of round number, paralysis affect the target damage, decreasing resistance will protect the total damage, venom for round decline in total damage, and resistance to diminishing amount",,,90;456
我_111_8,111,8,1,108,,,了解,False,Block,Normal,,,,[],,,[],,,FALSE,got it,,,375;550
我_111_9,111,9,1,108,,,重新了解,False,Block,Normal,,,,[],,,[],,,FALSE,Reply,,,372;375
谁人_111_10,111,10,108,1,,,"装备根据装备栏分为3件,武器,护甲以及特殊装备,武器提供伤害以及血量,护甲提供护甲以及抗性,特殊装备根据装备稀有度来对全局进行较大的增益.",False,Block,Normal,,,,[],,,[],,,FALSE,"Weapon provides damage and health, armor provides armor and resistance, and special equipment gives a larger global bonus based on equipment rarity.",,,635;170
我_111_11,111,11,1,108,,,与卡牌的关系,False,Block,Normal,,,,[],,,[],,,FALSE,The relationship with the cards,,,627;248
谁人_111_12,111,12,108,1,,,"卡牌作为直接伤害敌人手段对装备具有依赖性,当游戏的推进怪物能力不断提高,需要利用装备去抵抗伤害,装备会影响场面基础随从的能力,武器会影响攻击,护甲以及特殊装备影响随从的能力点数,但是,护甲卡牌收到玩家装备影响获得全体总和,玩家护甲不具有持续性,当自身回合开始时,护甲在基本情况中会被清除.",False,Block,Normal,,,,[],,,[],,,FALSE,"The CARDS as a means of directly damage the enemy has dependencies on equipment, when the game propulsion monster ability constantly improve, the need to use equipment to resist damage, equipment will affect the scene after the basis of ability, can affect attack weapons, armor and special equipment affects the ability of the follow points, however, armor card received players equipment influence to obtain all the sum total, players armor is not continuous, when their turn at the beginning of armor will be cleared in the basic situation.",,,646;409
我_112_0,112,0,1,108,START,,,False,Block,Normal,,,None(),[],,,[],,,FALSE,,,,257;52
谁人_112_1,112,1,108,1,,,你想知道什么,False,Block,Normal,,,,[],,,[],,,FALSE,waht's do you want ?,,,350.9458;124.9347
我_112_2,112,2,1,108,,,战场配置,False,Block,Normal,,,,[],,,[],,,FALSE,Battlefied Info,,,180.2625;189.9631
谁人_112_3,112,3,108,1,,,"   战场一半控制区域,分为手牌,牌桌,英雄,战场以及弃牌池,玩家通过牌库发出的卡牌进行对战,手牌的限制为9张,本回合超过的牌数将放置弃牌池中,战场中最大随从数量为6位,超过单位如随从卡牌将放置弃牌池中,对于英雄,护甲在新回合内清除,除非特殊卡牌保留护甲值,对于随从的护甲值在新回合不做清空处理.，当非同党单位死亡时进入弃牌池,当玩家牌库的数量为0时弃牌池随从将返回牌库,法术不返回并保留在弃牌池.当一方能量数大于7时将触发圣山祝福",False,Block,Normal,,,,[],,,[],,,FALSE,"Battlefield half control area, divided into hand, tables, hero, battlefield and discard pool, players through the library to play CARDS, hand limit for 9 pieces, more than the number of CARDS this turn will be placed discard pool, the biggest quantity for six, battlefield more than units such as following the card will be placed discard pool, for the hero, armor in the new round clearance, unless special card retains armor, to follow the armor do empty processing. In the new round, when not to discard the pool during the death of his unit when the number of the player's library for 0 discard pool will return to the library, spell does not return and keep in discard pool.",,,324.3056;274.4328
谁人_112_4,112,4,108,1,,,"对于圣山祝福机制的触发为当一方的能量等于7时在回合开始时触发,玩家将选择其中一张卡牌并获得卡牌效果,对于效果机制将会有惩罚机制,对双方具有一定的平衡性,所以需要在实际情况进行选择",False,Block,Normal,,,,[],,,[],,,FALSE,"The trigger for the blessed mountain mechanism is triggered at the beginning of the turn when one side's energy is equal to 7. The player will choose one of the cards and get the card effect. For the effect mechanism, there will be a penalty mechanism, which has a certain balance between the two sides, so the choice needs to be made in the actual situation",,,337.3038;344.4619
我_112_5,112,5,1,108,New Dialogue Entry,,,False,Block,Normal,,,,[],,,[],,,FALSE,,,,392.8216;416.1485
我_113_0,113,0,1,107,START,,,False,Block,Normal,,,None(),[],,,[],,,False,,{{omit}},{{omit}},20;30
奎卡迷失者头目_113_1,113,1,107,1,,,..,False,Block,Normal,,,,[],,,[],,,False,,{{omit}},{{omit}},21;80
我_113_2,113,2,1,107,,,攻击,False,Block,Normal,,,,[],,,[],,,False,Attack,{{omit}},{{omit}},87;162
OutgoingLinks
OriginConvID,OriginID,DestConvID,DestID,ConditionPriority
Number,Number,Number,Number,Special
2,0,2,26,Normal
2,2,2,4,Normal
2,4,2,5,Normal
2,5,2,6,Normal
2,6,2,7,Normal
2,8,2,9,Normal
2,9,2,10,Normal
2,10,2,11,Normal
2,11,2,13,Normal
2,13,2,14,Normal
2,13,2,15,Normal
2,14,2,17,Normal
2,15,2,16,Normal
2,16,2,18,Normal
2,16,2,19,Normal
2,17,2,15,Normal
2,18,2,25,Normal
2,22,2,20,Normal
2,24,2,2,Normal
2,24,2,8,Normal
2,26,2,24,Normal
2,26,2,22,Normal
6,0,6,1,Normal
6,1,6,2,Normal
7,0,7,1,Normal
7,1,7,2,Normal
9,0,9,10,Normal
9,0,9,1,Normal
9,1,9,2,Normal
9,1,9,4,Normal
9,1,9,2,Normal
9,1,9,4,Normal
9,2,9,7,Normal
9,4,9,5,Normal
9,4,9,5,Normal
9,4,9,8,Normal
9,5,9,2,Normal
9,5,9,2,Normal
9,8,9,9,Normal
9,8,9,2,Normal
9,10,9,1,Normal
9,10,9,8,Normal
10,0,10,44,Normal
10,2,10,4,Normal
10,3,10,8,Normal
10,4,10,12,Normal
10,5,10,9,Normal
10,8,10,9,Normal
10,9,10,14,Normal
10,14,10,19,Normal
10,14,10,25,Normal
10,19,10,20,Normal
10,20,10,12,Normal
10,24,10,29,Normal
10,24,10,19,Normal
10,25,10,26,Normal
10,26,10,27,Normal
10,26,10,28,Normal
10,26,10,12,Normal
10,27,10,30,Normal
10,28,10,33,Normal
10,30,10,31,Normal
10,30,10,32,Normal
10,30,10,12,Normal
10,31,10,36,Normal
10,32,10,34,Normal
10,33,10,12,Normal
10,33,10,32,Normal
10,34,10,31,Normal
10,36,10,12,Normal
10,37,10,39,Normal
10,38,10,2,Normal
10,38,10,43,Normal
10,40,10,41,Normal
10,40,10,42,Normal
10,44,10,38,Normal
10,44,10,45,Normal
11,0,11,34,Normal
11,1,11,2,Normal
11,1,11,21,Normal
11,1,11,31,Normal
11,1,11,22,Normal
11,2,11,4,Normal
11,3,11,5,Normal
11,4,11,9,Normal
11,5,11,6,Normal
11,5,11,8,Normal
11,5,11,9,Normal
11,6,11,15,Normal
11,8,11,17,Normal
11,9,11,11,Normal
11,10,11,12,Normal
11,12,11,14,Normal
11,14,11,19,Normal
11,15,11,16,Normal
11,16,11,23,Normal
11,17,11,20,Normal
11,17,11,16,Normal
11,20,11,24,Normal
11,21,11,19,Normal
11,23,11,9,Normal
11,24,11,9,Normal
11,24,11,26,Normal
11,26,11,27,Normal
11,27,11,28,Normal
11,27,11,9,Normal
11,28,11,29,Normal
11,29,11,30,Normal
11,29,11,9,Normal
11,31,11,32,Normal
11,33,11,35,Normal
11,33,11,36,Normal
11,34,11,1,Normal
11,34,11,33,Normal
11,35,11,37,Normal
11,37,11,39,Normal
11,39,11,40,Normal
12,0,12,1,Normal
12,1,12,2,Normal
12,1,12,4,Normal
12,2,12,7,Normal
12,7,12,12,Normal
12,10,12,13,Normal
12,12,12,14,Normal
12,13,12,15,Normal
12,14,12,17,Normal
12,15,12,18,Normal
12,17,12,21,Normal
12,21,12,22,Normal
12,22,12,4,Normal
12,31,12,37,Normal
12,37,12,38,Normal
12,38,12,39,Normal
12,39,12,40,Normal
12,40,12,41,Normal
12,44,12,45,Normal
13,0,13,1,Normal
13,1,13,2,Normal
13,1,13,3,Normal
13,2,13,5,Normal
13,5,13,11,Normal
13,11,13,12,Normal
15,0,15,1,Normal
15,1,15,2,Normal
15,1,15,3,Normal
15,1,15,4,Normal
15,2,15,5,Normal
15,2,15,6,Normal
15,3,15,7,Normal
15,5,15,8,Normal
15,6,15,3,Normal
16,0,16,1,Normal
16,1,16,2,Normal
17,0,17,1,Normal
17,1,17,2,Normal
18,0,18,1,Normal
18,1,18,2,Normal
18,2,18,3,Normal
18,3,18,6,Normal
18,4,18,5,Normal
20,0,20,36,Normal
20,0,20,58,Normal
20,1,20,2,Normal
20,1,20,3,Normal
20,2,20,4,Normal
20,3,20,5,Normal
20,4,20,7,Normal
20,4,20,8,Normal
20,5,20,6,Normal
20,6,20,11,Normal
20,7,20,10,Normal
20,8,20,12,Normal
20,10,20,14,Normal
20,10,20,15,Normal
20,11,20,17,Normal
20,11,20,15,Normal
20,12,20,7,Normal
20,14,20,16,Normal
20,15,20,19,Normal
20,16,20,15,Normal
20,17,20,21,Normal
20,18,20,20,Normal
20,20,20,22,Normal
20,20,20,23,Normal
20,21,20,15,Normal
20,22,20,24,Normal
20,23,20,25,Normal
20,24,20,15,Normal
20,25,20,15,Normal
20,26,20,28,Normal
20,26,20,29,Normal
20,27,20,30,Normal
20,27,20,33,Normal
20,28,20,31,Normal
20,30,20,32,Normal
20,31,20,29,Normal
20,32,20,35,Normal
20,36,20,38,Normal
20,36,20,29,Normal
20,37,20,54,Normal
20,38,20,39,Normal
20,39,20,40,Normal
20,40,20,46,Normal
20,41,20,43,Normal
20,43,20,45,Normal
20,45,20,53,Normal
20,46,20,47,Normal
20,47,20,48,Normal
20,49,20,50,Normal
20,50,20,51,Normal
20,51,20,52,Normal
20,53,20,55,Normal
20,55,20,57,Normal
20,58,20,1,Normal
20,58,20,59,Normal
21,0,21,1,Normal
21,0,21,6,Normal
21,1,21,2,Normal
21,1,21,54,Normal
21,1,21,32,Normal
21,2,21,7,Normal
21,3,21,8,Normal
21,6,21,32,Normal
21,7,21,44,Normal
21,8,21,9,Normal
21,9,21,10,Normal
21,10,21,13,Normal
21,10,21,14,Normal
21,12,21,21,Normal
21,14,21,16,Normal
21,16,21,17,Normal
21,17,21,38,Normal
21,21,21,22,Normal
21,21,21,23,Normal
21,22,21,24,Normal
21,25,21,13,Normal
21,26,21,27,Normal
21,27,21,28,Normal
21,28,21,30,Normal
21,34,21,35,Normal
21,35,21,36,Normal
21,35,21,37,Normal
21,36,21,39,Normal
21,40,21,41,Normal
21,40,21,42,Normal
21,42,21,43,Normal
21,44,21,26,Normal
21,47,21,48,Normal
21,48,21,49,Normal
21,49,21,50,Normal
21,51,21,62,Normal
21,52,21,58,Normal
21,54,21,47,Normal
21,54,21,51,Normal
21,56,21,63,Normal
21,60,21,61,Normal
21,62,21,52,Normal
21,62,21,59,Normal
23,0,23,36,Normal
23,1,23,2,Normal
23,1,23,21,Normal
23,1,23,4,Normal
23,2,23,5,Normal
23,3,23,8,Normal
23,5,23,6,Normal
23,5,23,7,Normal
23,6,23,9,Normal
23,7,23,10,Normal
23,9,23,11,Normal
23,10,23,13,Normal
23,11,23,14,Normal
23,13,23,16,Normal
23,14,23,13,Normal
23,16,23,17,Normal
23,17,23,18,Normal
23,18,23,20,Normal
23,20,23,24,Normal
23,21,23,27,Normal
23,28,23,29,Normal
23,29,23,30,Normal
23,30,23,31,Normal
23,31,23,32,Normal
23,32,23,34,Normal
23,34,23,35,Normal
23,36,23,1,Normal
23,36,23,37,Normal
23,36,23,38,Normal
23,36,23,55,Normal
23,37,23,28,Normal
23,38,23,39,Normal
23,38,23,40,Normal
23,38,23,41,Normal
23,39,23,42,Normal
23,40,23,43,Normal
23,42,23,44,Normal
23,43,23,44,Normal
23,44,23,45,Normal
23,45,23,51,Normal
23,47,23,54,Normal
23,49,23,53,Normal
23,51,23,52,Normal
23,52,23,49,Normal
23,54,23,50,Normal
24,0,24,1,Normal
24,1,24,2,Normal
24,1,24,3,Normal
24,2,24,5,Normal
24,3,24,69,Normal
24,42,24,43,Normal
24,42,24,59,Normal
24,42,24,44,Normal
24,43,24,45,Normal
24,45,24,46,Normal
24,46,24,48,Normal
24,47,24,54,Normal
24,48,24,49,Normal
24,48,24,44,Normal
24,49,24,51,Normal
24,50,24,52,Normal
24,51,24,53,Normal
24,54,24,50,Normal
24,55,24,56,Normal
24,56,24,57,Normal
24,56,24,58,Normal
24,57,24,61,Normal
24,58,24,62,Normal
24,59,24,60,Normal
24,60,24,63,Normal
24,61,24,46,Normal
24,62,24,46,Normal
24,63,24,64,Normal
24,64,24,65,Normal
24,65,24,66,Normal
24,66,24,67,Normal
24,67,24,68,Normal
24,69,24,42,Normal
25,0,25,49,Normal
25,0,25,124,Normal
25,49,25,50,Normal
25,49,25,75,Normal
25,50,25,51,Normal
25,50,25,52,Normal
25,50,25,85,Normal
25,51,25,54,Normal
25,52,25,53,Normal
25,53,25,60,Normal
25,54,25,55,Normal
25,54,25,52,Normal
25,55,25,56,Normal
25,56,25,57,Normal
25,57,25,58,Normal
25,58,25,52,Normal
25,60,25,62,Normal
25,61,25,64,Normal
25,62,25,65,Normal
25,64,25,66,Normal
25,66,25,67,Normal
25,67,25,68,Normal
25,67,25,69,Normal
25,68,25,70,Normal
25,69,25,71,Normal
25,70,25,69,Normal
25,71,25,72,Normal
25,72,25,73,Normal
25,75,25,76,Normal
25,76,25,78,Normal
25,76,25,123,Normal
25,78,25,79,Normal
25,79,25,80,Normal
25,80,25,106,Normal
25,106,25,107,Normal
25,107,25,108,Normal
25,108,25,109,Normal
25,109,25,120,Normal
25,111,25,115,Normal
25,111,25,116,Normal
25,112,25,113,Normal
25,113,25,114,Normal
25,114,25,117,Normal
25,115,25,118,Normal
25,116,25,119,Normal
25,117,25,109,Normal
25,118,25,122,Normal
25,119,25,109,Normal
25,119,25,121,Normal
25,126,25,127,Normal
25,127,25,130,Normal
25,130,25,128,Normal
25,130,25,129,Normal
26,0,26,1,Normal
26,1,26,2,Normal
26,1,26,3,Normal
26,2,26,4,Normal
27,0,27,1,Normal
27,1,27,2,Normal
28,0,28,1,Normal
28,1,28,2,Normal
29,0,29,22,Normal
29,22,29,23,Normal
29,22,29,28,Normal
29,23,29,24,Normal
29,24,29,25,Normal
29,25,29,26,Normal
29,26,29,27,Normal
29,27,29,42,Normal
29,28,29,29,Normal
29,29,29,30,Normal
29,30,29,31,Normal
29,31,29,32,Normal
29,32,29,33,Normal
29,32,29,34,Normal
29,33,29,36,Normal
29,34,29,35,Normal
29,36,29,34,Normal
29,40,29,39,Normal
30,0,30,1,Normal
30,1,30,2,Normal
31,0,31,9,Normal
31,9,31,10,Normal
31,10,31,13,Normal
32,0,32,1,Normal
32,1,32,2,Normal
33,0,33,1,Normal
33,1,33,2,Normal
34,0,34,68,Normal
34,0,34,55,Normal
34,39,34,41,Normal
34,39,34,42,Normal
34,40,34,45,Normal
34,41,34,43,Normal
34,41,34,44,Normal
34,42,34,46,Normal
34,43,34,48,Normal
34,44,34,52,Normal
34,45,34,46,Normal
34,45,34,47,Normal
34,46,34,51,Normal
34,46,34,67,Normal
34,47,34,52,Normal
34,48,34,49,Normal
34,48,34,50,Normal
34,50,34,52,Normal
34,51,34,53,Normal
34,51,34,49,Normal
34,51,34,56,Normal
34,53,34,54,Normal
34,54,34,49,Normal
34,55,34,60,Normal
34,55,34,53,Normal
34,56,34,57,Normal
34,57,34,58,Normal
34,57,34,59,Normal
34,57,34,49,Normal
34,58,34,61,Normal
34,59,34,64,Normal
34,61,34,62,Normal
34,61,34,63,Normal
34,61,34,49,Normal
34,62,34,66,Normal
34,63,34,65,Normal
34,64,34,49,Normal
34,64,34,63,Normal
34,65,34,49,Normal
34,66,34,49,Normal
34,67,34,50,Normal
34,68,34,40,Normal
34,68,34,39,Normal
35,0,35,68,Normal
35,0,35,55,Normal
35,39,35,41,Normal
35,39,35,42,Normal
35,40,35,45,Normal
35,41,35,43,Normal
35,41,35,44,Normal
35,42,35,46,Normal
35,43,35,48,Normal
35,44,35,52,Normal
35,45,35,46,Normal
35,45,35,47,Normal
35,46,35,51,Normal
35,46,35,67,Normal
35,47,35,52,Normal
35,48,35,49,Normal
35,48,35,50,Normal
35,50,35,52,Normal
35,51,35,53,Normal
35,51,35,49,Normal
35,51,35,56,Normal
35,53,35,54,Normal
35,54,35,49,Normal
35,55,35,60,Normal
35,55,35,53,Normal
35,56,35,57,Normal
35,57,35,58,Normal
35,57,35,59,Normal
35,57,35,49,Normal
35,58,35,61,Normal
35,59,35,64,Normal
35,61,35,62,Normal
35,61,35,63,Normal
35,61,35,49,Normal
35,62,35,66,Normal
35,63,35,65,Normal
35,64,35,49,Normal
35,64,35,63,Normal
35,65,35,49,Normal
35,66,35,49,Normal
35,67,35,50,Normal
35,68,35,40,Normal
35,68,35,39,Normal
36,0,36,92,Normal
36,76,36,77,Normal
36,77,36,78,Normal
36,78,36,79,Normal
36,79,36,151,Normal
36,80,36,124,Normal
36,80,36,123,Normal
36,80,36,122,Normal
36,82,36,83,Normal
36,82,36,84,Normal
36,82,36,88,Normal
36,83,36,85,Normal
36,84,36,86,Normal
36,85,36,89,Normal
36,86,36,83,Normal
36,89,36,90,Normal
36,89,36,88,Normal
36,90,36,88,Normal
36,92,36,93,Normal
36,92,36,109,Normal
36,92,36,108,Normal
36,93,36,76,Normal
36,94,36,96,Normal
36,102,36,104,Normal
36,109,36,110,Normal
36,110,36,115,Normal
36,115,36,116,Normal
36,115,36,111,Normal
36,115,36,112,Normal
36,116,36,117,Normal
36,116,36,118,Normal
36,116,36,119,Normal
36,116,36,120,Normal
36,116,36,128,Normal
36,116,36,129,Normal
36,116,36,130,Normal
36,116,36,131,Normal
36,116,36,132,Normal
36,116,36,133,Normal
36,116,36,134,Normal
36,116,36,135,Normal
36,116,36,136,Normal
36,116,36,137,Normal
36,116,36,138,Normal
36,116,36,139,Normal
36,116,36,140,Normal
36,116,36,141,Normal
36,116,36,142,Normal
36,116,36,144,Normal
36,116,36,145,Normal
36,116,36,152,Normal
36,122,36,125,Normal
36,123,36,126,Normal
36,124,36,127,Normal
36,125,36,81,Normal
36,126,36,81,Normal
36,127,36,81,Normal
36,139,36,146,Normal
36,139,36,147,Normal
36,139,36,148,Normal
36,139,36,149,Normal
36,149,36,150,Normal
36,151,36,82,Normal
37,0,37,1,Normal
37,1,37,2,Normal
38,0,38,1,Normal
38,1,38,2,Normal
39,0,39,1,Normal
39,1,39,2,Normal
40,0,40,1,Normal
40,1,40,3,Normal
41,0,41,1,Normal
41,1,41,2,Normal
41,2,41,3,Normal
41,2,41,6,Normal
41,3,41,4,Normal
41,3,41,7,Normal
41,3,41,5,Normal
41,6,41,5,Normal
41,7,41,140,Normal
41,140,41,143,Normal
41,143,41,144,Normal
41,143,41,141,Normal
41,143,41,142,Normal
41,144,41,160,Normal
41,144,41,162,Normal
41,144,41,165,Normal
41,144,41,167,Normal
41,144,41,173,Normal
41,144,41,184,Normal
41,144,41,186,Normal
41,144,41,187,Normal
41,160,41,161,Normal
41,160,41,155,Normal
41,165,41,166,Normal
41,165,41,159,Normal
41,165,41,146,Normal
41,165,41,154,Normal
41,165,41,169,Normal
41,167,41,152,Normal
41,167,41,151,Normal
41,167,41,149,Normal
41,167,41,147,Normal
41,167,41,150,Normal
41,167,41,148,Normal
41,167,41,168,Normal
41,167,41,170,Normal
41,167,41,172,Normal
41,173,41,174,Normal
41,173,41,176,Normal
41,173,41,177,Normal
41,173,41,178,Normal
41,173,41,182,Normal
41,173,41,185,Normal
41,174,41,175,Normal
41,176,41,179,Normal
41,176,41,183,Normal
41,177,41,180,Normal
41,178,41,181,Normal
41,187,41,188,Normal
42,0,42,45,Normal
42,25,42,26,Normal
42,26,42,27,Normal
42,27,42,28,Normal
42,28,42,29,Normal
42,30,42,31,Normal
42,31,42,32,Normal
42,32,42,33,Normal
42,33,42,34,Normal
42,34,42,35,Normal
42,34,42,36,Normal
42,35,42,38,Normal
42,36,42,37,Normal
42,37,42,39,Normal
42,37,42,40,Normal
42,38,42,36,Normal
42,42,42,41,Normal
42,43,42,41,Normal
42,44,42,25,Normal
42,44,42,30,Normal
42,45,42,44,Normal
42,45,42,43,Normal
43,0,43,273,Normal
43,0,43,306,Normal
43,148,43,153,Normal
43,149,43,152,Normal
43,150,43,151,Normal
43,153,43,155,Normal
43,153,43,154,Normal
43,154,43,161,Normal
43,155,43,156,Normal
43,156,43,157,Normal
43,156,43,158,Normal
43,157,43,159,Normal
43,158,43,181,Normal
43,159,43,160,Normal
43,160,43,164,Normal
43,161,43,162,Normal
43,161,43,163,Normal
43,162,43,164,Normal
43,163,43,169,Normal
43,164,43,165,Normal
43,165,43,166,Normal
43,166,43,173,Normal
43,167,43,175,Normal
43,168,43,170,Normal
43,169,43,157,Normal
43,170,43,171,Normal
43,171,43,172,Normal
43,173,43,174,Normal
43,175,43,171,Normal
43,176,43,150,Normal
43,176,43,149,Normal
43,177,43,178,Normal
43,178,43,179,Normal
43,180,43,148,Normal
43,180,43,149,Normal
43,180,43,187,Normal
